"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"American Beech","Fagus grandifolia","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18686","1","","","","Park","108.0'","Clinometer/laser rangefinder/sine","10.3'","123''","","","Steve Galehouse","2009-12-16","","N"
"American Sycamore","Platanus occidentalis","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166925","1","","","","Park","102.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"American Sycamore","Platanus occidentalis","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18692","1","","","","Park","110.0'","Clinometer/laser rangefinder/sine","8.0'","96''","","","Steve Galehouse","2009-12-16","","N"
"Bitternut Hickory","Carya cordiformis","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18687","1","","","","Park","114.5'","Clinometer/laser rangefinder/sine","7.7'","92''","","","Steve Galehouse","2009-12-16","","N"
"Black Cherry","Prunus serotina var. serotina","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166927","1","","","","Park","97.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Blackgum","Nyssa sylvatica","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166929","1","","","","Park","93.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Eastern Cottonwood","Populus deltoides","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18688","1","","","","Park","117.5'","Clinometer/laser rangefinder/sine","10.3'","123''","","","Steve Galehouse","2009-12-16","","N"
"Northern Red Oak","Quercus rubra","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18691","1","","","","Park","114.5'","Clinometer/laser rangefinder/sine","12.7'","152''","","","Steve Galehouse","2009-12-16","","N"
"Pin Oak","Quercus palustris","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18689","1","","","","Park","111.5'","Clinometer/laser rangefinder/sine","10.8'","129''","","","Steve Galehouse","2009-12-16","","N"
"Pin Oak","Quercus palustris","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166922","1","","","","Park","113.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Red Maple","Acer rubrum","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18690","1","","","","Park","101.0'","Clinometer/laser rangefinder/sine","10.9'","131''","","","Steve Galehouse","2009-12-16","","N"
"Red Maple","Acer rubrum","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166924","1","","","","Park","110.5'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Sassafras","Sassafras albidum","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166930","1","","","","Park","83.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Shagbark Hickory","Carya ovata","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166923","1","","","","Park","101.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"Sugar Maple","Acer saccharum","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18685","1","","","","Park","101.0'","Clinometer/laser rangefinder/sine","6.6'","79''","","","Steve Galehouse","2009-12-16","","N"
"Tuliptree","Liriodendron tulipifera","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18693","1","","","","Park","120.5'","Clinometer/laser rangefinder/sine","9.9'","119''","","","Steve Galehouse","2009-12-16","","N"
"Tuliptree","Liriodendron tulipifera","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166921","1","","","","Park","133.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"White Ash","Fraxinus americana","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166926","1","","","","Park","101.5'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
"White Ash","Fraxinus americana","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","18694","1","","","","Park","113.0'","Clinometer/laser rangefinder/sine","8.5'","102''","","","Steve Galehouse","2009-12-16","","N"
"White Oak","Quercus alba","Ohio","Cuyahoga","Bradley Woods Metropark","","","","","166928","1","","","","Park","96.0'","Clinometer/laser rangefinder/sine","","","","","Steve Galehouse","2009-03-20","","N"
