"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Engelmann Spruce","Picea engelmannii","Wyoming","Carbon","Purgatory Gulch","","","","","253263","1","","","","Public - federal","121.0'","Clinometer/laser rangefinder/sine","8.8'","105''","","","Matt Markworth","2016-10-10","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D133%26t%3D7841%26sid%3D8024a575d21d73b53d187032ccbfb21a","N"
"Engelmann Spruce","Picea engelmannii","Wyoming","Carbon","Purgatory Gulch","","","","","253264","1","","","","Public - federal","130.0'","Clinometer/laser rangefinder/sine","7.9'","95''","","","Matt Markworth","2016-10-10","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D133%26t%3D7841%26sid%3D8024a575d21d73b53d187032ccbfb21a","N"
"Engelmann Spruce","Picea engelmannii","Wyoming","Carbon","Purgatory Gulch","","","","","253265","1","","","","Public - federal","131.8'","Clinometer/laser rangefinder/sine","6.9'","83''","","","Matt Markworth","2016-10-10","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D133%26t%3D7841%26sid%3D8024a575d21d73b53d187032ccbfb21a","N"
"Engelmann Spruce","Picea engelmannii","Wyoming","Carbon","Purgatory Gulch","","","","","253266","1","","","","Public - federal","131.9'","Clinometer/laser rangefinder/sine","6.4'","77''","","","Matt Markworth","2016-10-10","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D133%26t%3D7841%26sid%3D8024a575d21d73b53d187032ccbfb21a","N"
"Engelmann Spruce","Picea engelmannii","Wyoming","Carbon","Purgatory Gulch","","","","","253267","1","","","","Public - federal","135.0'","Clinometer/laser rangefinder/sine","95.5'","1146''","","","Matt Markworth","2016-10-10","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D133%26t%3D7841%26sid%3D8024a575d21d73b53d187032ccbfb21a","N"
"Boxelder","Acer negundo","Wyoming","Crook","Devils Tower National Monument","44 35.455","-104 43.230","Many of the Ponderosa Pines had needles in bundles of two","","126313","1","44 35.455","-104 43.230","4200.0 ft","Public - National Monument","37.6'","Clinometer/laser rangefinder/sine","5.3'","64''","","","Turner Sharp","2016-06-24","","N"
"Bur Oak","Quercus macrocarpa var. macrocarpa","Wyoming","Crook","Devils Tower National Monument","44 35.451","-104 41.990","Many of the Ponderosa Pines had needles in bundles of two","","126314","1","44 35.451","-104 41.990","3900.0 ft","Public - National Monument","49.9'","Clinometer/laser rangefinder/sine","8.8'","106''","","Tree located near shower house in KOA campground.","Turner Sharp","2016-06-24","","N"
"Gambel Oak","Quercus gambelii var. gambelii","Wyoming","Crook","Devils Tower National Monument","","","Many of the Ponderosa Pines had needles in bundles of two","","126312","1","","","4200.0 ft","Public - National Monument","40.8'","Clinometer/laser rangefinder/sine","3.2'","38''","","","Turner Sharp","2016-06-24","","N"
"Ponderosa Pine","Pinus ponderosa var. scopulorum","Wyoming","Crook","Devils Tower National Monument","","","Many of the Ponderosa Pines had needles in bundles of two","","126307","1","","","4200.0 ft","Public - National Monument","69.1'","Clinometer/laser rangefinder/sine","6.4'","77''","","","Turner Sharp","2016-06-24","","N"
"Ponderosa Pine","Pinus ponderosa var. scopulorum","Wyoming","Crook","Devils Tower National Monument","","","Many of the Ponderosa Pines had needles in bundles of two","","126309","1","","","4200.0 ft","Public - National Monument","71.4'","Clinometer/laser rangefinder/sine","6.6'","80''","","","Turner Sharp","2016-06-24","","N"
