"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Netleaf Hackberry","Celtis laevigata var. reticulata","Washington","Asortin","Snake River Corrider - Washington (River Left)","46 02.087","-116 55.851","","","91835","1","46 02.087","-116 55.851","840.0 ft","Public","10.4'","Clinometer/laser rangefinder/sine","2.3'","28''","","Wild Goose Camp
Circumference taken at 2 1/2'","Turner Sharp","2014-08-27","","N"
"Netleaf Hackberry","Celtis laevigata var. reticulata","Washington","Asortin","Snake River Corrider - Washington (River Left)","45 59.732","-116 55.073","","","91833","1","45 59.732","-116 55.073","840.0 ft","Public","12.5'","Clinometer/laser rangefinder/sine","2.0'","24''","","Wild Goose Camp
Circumference taken at 3'","Turner Sharp","2014-08-27","","N"
"Netleaf Hackberry","Celtis laevigata var. reticulata","Washington","Asortin","Snake River Corrider - Washington (River Left)","46 02.077","-116 55.857","","","91832","1","46 02.077","-116 55.857","840.0 ft","Public","13.5'","Clinometer/laser rangefinder/sine","","","","Wild Goose Camp","Turner Sharp","2014-08-27","","N"
"Netleaf Hackberry","Celtis laevigata var. reticulata","Washington","Asortin","Snake River Corrider - Washington (River Left)","","","","","91834","1","","","840.0 ft","Public","31.6'","Clinometer/laser rangefinder/sine","1.5'","18''","","Wild Goose Camp","Turner Sharp","2014-08-27","","N"
"White Mulberry","Morus alba","Washington","Asortin","Snake River Corrider - Washington (River Left)","","","","","91836","1","","","840.0 ft","Public","16.2'","Clinometer/laser rangefinder/sine","1.9'","22''","","Wild Goose Camp","Turner Sharp","2014-08-27","","N"
"Black Cottonwood","Populus balsamifera ssp. trichocarpa","Washington","Chelan","Icicle Creek Trail","47 37.280","-120 57.812","","","296906","1","47 37.280","-120 57.812","2935.0 ft","Public","147.5'","Clinometer/laser rangefinder/sine","15.1'","182''","","","Elijah Whitcomb","2022-07-06","","N"
"Douglas-Fir","Pseudotsuga menziesii var. menziesii","Washington","Chelan","Icicle Creek Trail","47 37.368","-120 57.878","","","296901","1","47 37.368","-120 57.878","2955.0 ft","Public","184.3'","Clinometer/laser rangefinder/sine","16.6'","199''","","","Elijah Whitcomb","2022-07-06","","N"
"Douglas-Fir","Pseudotsuga menziesii var. menziesii","Washington","Chelan","Icicle Creek Trail","47 36.759","-120 56.987","","","296902","1","47 36.759","-120 56.987","2795.0 ft","Public","192.3'","Clinometer/laser rangefinder/sine","12.5'","150''","","","Elijah Whitcomb","2022-07-06","","N"
"Engelmann Spruce","Picea engelmannii var. engelmannii","Washington","Chelan","Icicle Creek Trail","47 37.275","-120 57.790","","","296905","1","47 37.275","-120 57.790","2930.0 ft","Public","161.6'","Clinometer/laser rangefinder/sine","7.2'","86''","","","Elijah Whitcomb","2022-07-06","","N"
"Grand Fir","Abies grandis var. idahoensis","Washington","Chelan","Icicle Creek Trail","47 36.741","-120 56.970","","","296903","1","47 36.741","-120 56.970","2805.0 ft","Public","138.4'","Clinometer/laser rangefinder/sine","8.6'","103''","","","Elijah Whitcomb","2022-07-06","","N"
"Western Redcedar","Thuja plicata","Washington","Chelan","Icicle Creek Trail","47 37.274","-120 57.812","","","296904","1","47 37.274","-120 57.812","2925.0 ft","Public","167.7'","Clinometer/laser rangefinder/sine","19.7'","236''","","","Elijah Whitcomb","2022-07-06","","N"
"Western White Pine","Pinus monticola","Washington","Chelan","Icicle Creek Trail","47 37.567","-120 57.945","","","296900","1","47 37.567","-120 57.945","2935.0 ft","Public","174.0'","","7.7'","92''","","","Elijah Whitcomb","2022-07-06","","N"
"Douglas-Fir","Pseudotsuga menziesii var. menziesii","Washington","Chelan","U.S. Highway 2 Wayside","47 47.439","-120 52.461","","","296899","1","47 47.439","-120 52.461","2400.0 ft","Public","213.5'","Clinometer/laser rangefinder/sine","14.6'","175''","","","Elijah Whitcomb","2022-07-06","","N"
