"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Northern Red Oak","Quercus rubra","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162177","1","","","","Public-state","103.0'","Clinometer/laser rangefinder/sine","6.9'","83''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"Pignut Hickory","Carya glabra","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162173","1","","","","Public-state","103.5'","Clinometer/laser rangefinder/sine","5.8'","70''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"Pin Oak","Quercus palustris","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162180","1","","","","Public-state","95.0'","Clinometer/laser rangefinder/sine","9.4'","113''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"Pin Oak","Quercus palustris","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162178","1","","","","Public-state","110.0'","Clinometer/laser rangefinder/sine","9.3'","112''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"White Oak","Quercus alba","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162175","1","","","","Public-state","95.5'","Clinometer/laser rangefinder/sine","11.6'","139''","","Standing dead tree.","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"White Oak","Quercus alba","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162176","1","","","","Public-state","100.0'","Clinometer/laser rangefinder/sine","10.0'","120''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"White Oak","Quercus alba","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162179","1","","","","Public-state","101.0'","Clinometer/laser rangefinder/sine","11.4'","137''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"White Oak","Quercus alba","Ohio","Allen","Kendrick Woods State Nature Preserve","","","159 acres","","162174","1","","","","Public-state","106.0'","Clinometer/laser rangefinder/sine","11.8'","142''","","","Rand Brown","2015-01-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D111%26t%3D6862","N"
"American Sycamore","Platanus occidentalis","Ohio","Ashland","Clearfork Gorge","40 36.669","-082 18.185","","","165797","1","40 36.669","-082 18.185","","public","148.0'","Clinometer/laser rangefinder/sine","","","","","Stefan Radivoyevitch","2015-01-29","","N"
"American Sycamore","Platanus occidentalis","Ohio","Ashland","Clearfork Gorge","40 36.669","-082 18.135","","","165788","1","40 36.669","-082 18.135","","public","154.0'","Clinometer/laser rangefinder/sine","5.0'","60''","14.0'","","Stefan Radivoyevitch","2017-03-30","","N"
